geração,radius,energia,pontos,velocidade,percepcao,distance,meanDistance
38,0.052603,18.513916,52.000000,0.686185,0.513426,0.035351,0.026753
38,0.053558,18.492813,48.000000,0.684854,0.480613,0.050187,0.026753
38,0.053547,12.241020,46.000000,0.739928,0.512865,0.021119,0.026753
38,0.052336,12.344749,33.000000,0.726028,0.499160,0.013487,0.026753
38,0.051267,16.522797,32.000000,0.692987,0.512121,0.032530,0.026753
39,0.052843,18.190434,69.000000,0.725833,0.509771,0.000000,0.031687
39,0.052879,22.214233,64.000000,0.720794,0.508106,0.005464,0.031687
39,0.051497,28.293018,60.000000,0.714117,0.497611,0.023443,0.031687
39,0.052169,14.419533,56.000000,0.682699,0.504080,0.044232,0.031687
39,0.051583,14.358833,55.000000,0.699631,0.487900,0.039909,0.031687
39,0.053619,20.261089,49.000000,0.706358,0.483754,0.038693,0.031687
39,0.052640,24.178024,49.000000,0.729721,0.485399,0.030779,0.031687
39,0.052985,14.387373,34.000000,0.684281,0.506171,0.041819,0.031687
39,0.052436,10.312317,32.000000,0.703680,0.524498,0.029089,0.031687
39,0.050819,16.356096,32.000000,0.705455,0.520611,0.031756,0.031687
40,0.052843,19.216045,68.000000,0.725833,0.509771,0.000000,0.020565
40,0.051295,15.344131,62.000000,0.719561,0.510261,0.016716,0.020565
40,0.053012,21.425690,61.000000,0.696857,0.501397,0.030854,0.020565
40,0.052306,19.209549,53.000000,0.730402,0.519131,0.013660,0.020565
40,0.053349,23.349842,48.000000,0.704811,0.509775,0.021623,0.020565
40,0.051948,15.467937,47.000000,0.698155,0.510737,0.029113,0.020565
40,0.053260,13.221603,43.000000,0.722267,0.502201,0.010939,0.020565
40,0.052519,15.460616,42.000000,0.695354,0.512214,0.030802,0.020565
40,0.053514,15.275107,42.000000,0.713575,0.504336,0.015540,0.020565
40,0.052093,15.347813,34.000000,0.713532,0.504506,0.015840,0.020565
41,0.045081,20.714556,65.000000,0.912627,0.788070,0.000000,0.427798
41,0.052296,25.747345,63.000000,0.701634,0.506727,0.416414,0.427798
41,0.051484,19.810163,57.000000,0.697213,0.517247,0.406331,0.427798
41,0.052843,19.564041,54.000000,0.725833,0.509771,0.402408,0.427798
41,0.051985,13.742805,54.000000,0.704433,0.516203,0.404472,0.427798
41,0.054551,15.551346,52.000000,0.716239,0.508239,0.412175,0.427798
41,0.065775,18.862734,47.000000,0.444523,0.766004,0.512546,0.427798
41,0.053191,11.514396,40.000000,0.730792,0.513967,0.396276,0.427798
41,0.052752,17.553902,39.000000,0.727967,0.518931,0.391362,0.427798
41,0.063417,14.158269,29.000000,0.576113,0.521047,0.508201,0.427798
42,0.045081,17.934866,77.000000,0.912627,0.788070,0.000000,0.365297
42,0.048598,24.253672,72.000000,0.808302,0.651988,0.202621,0.365297
42,0.048253,22.277599,69.000000,0.805603,0.652042,0.203401,0.365297
42,0.053669,18.462301,59.000000,0.721759,0.509715,0.406042,0.365297
42,0.060214,24.882896,48.000000,0.580786,0.637168,0.410606,0.365297
42,0.052125,22.551323,41.000000,0.710852,0.514165,0.403608,0.365297
42,0.053339,16.528217,40.000000,0.708300,0.507548,0.414156,0.365297
42,0.052330,14.529474,34.000000,0.714797,0.513038,0.403214,0.365297
42,0.052541,14.513151,30.000000,0.717306,0.514551,0.400761,0.365297
42,0.058142,8.639015,30.000000,0.652376,0.520708,0.443261,0.365297
43,0.045081,16.028740,69.000000,0.912627,0.788070,0.000000,0.273301
43,0.049115,18.302979,64.000000,0.811260,0.647768,0.206541,0.273301
43,0.048711,22.300295,59.000000,0.815260,0.652061,0.199251,0.273301
43,0.050923,20.438843,52.000000,0.764164,0.580275,0.304828,0.273301
43,0.046909,24.178455,50.000000,0.860025,0.719387,0.102332,0.273301
43,0.053404,12.504852,47.000000,0.730255,0.586715,0.321770,0.273301
43,0.050994,14.441326,41.000000,0.763024,0.580761,0.305005,0.273301
43,0.056965,16.729918,41.000000,0.651676,0.574284,0.391957,0.273301
43,0.055982,16.614048,39.000000,0.686700,0.514527,0.424077,0.273301
43,0.048461,22.343441,38.000000,0.806913,0.651185,0.203948,0.273301
44,0.045081,21.747128,67.000000,0.912627,0.788070,0.000000,0.260717
44,0.049117,14.013466,63.000000,0.821028,0.687507,0.160686,0.260717
44,0.048066,17.972414,60.000000,0.838487,0.684463,0.152184,0.260717
44,0.050852,14.216255,50.000000,0.764602,0.580948,0.303762,0.260717
44,0.052423,18.230194,49.000000,0.750110,0.583992,0.311249,0.260717
44,0.053025,20.294968,49.000000,0.732071,0.611864,0.295674,0.260717
44,0.052909,14.295197,47.000000,0.732822,0.613750,0.293150,0.260717
44,0.051144,22.169724,43.000000,0.772304,0.620196,0.259614,0.260717
44,0.052164,24.259912,41.000000,0.745627,0.582414,0.314628,0.260717
44,0.049924,14.135826,31.000000,0.788883,0.613488,0.255501,0.260717
45,0.047968,16.955414,67.000000,0.839785,0.683273,0.000000,0.101424
45,0.045081,28.620687,62.000000,0.912627,0.788070,0.152640,0.101424
45,0.050508,25.265640,60.000000,0.775583,0.598282,0.126704,0.101424
45,0.049512,11.120243,49.000000,0.803899,0.649886,0.057165,0.101424
45,0.048608,14.988922,49.000000,0.829629,0.686239,0.012566,0.101424
45,0.052558,11.393837,47.000000,0.742266,0.599478,0.150294,0.101424
45,0.049547,21.112244,47.000000,0.804733,0.652120,0.054720,0.101424
45,0.049541,11.129444,43.000000,0.802375,0.632399,0.075439,0.101424
45,0.051594,11.307251,40.000000,0.761514,0.612542,0.123522,0.101424
45,0.052545,19.340759,36.000000,0.749877,0.584172,0.159763,0.101424
46,0.049131,18.035955,69.000000,0.816253,0.658754,0.000000,0.050412
46,0.047085,17.927567,67.000000,0.856492,0.717811,0.086528,0.050412
46,0.047569,23.906017,59.000000,0.856538,0.719952,0.087855,0.050412
46,0.047968,11.970276,57.000000,0.839785,0.683273,0.040352,0.050412
46,0.047497,21.899597,52.000000,0.858503,0.711186,0.079671,0.050412
46,0.049711,26.082016,48.000000,0.801902,0.648022,0.020484,0.050412
46,0.049156,12.036240,41.000000,0.815979,0.658532,0.000467,0.050412
46,0.049003,20.051659,39.000000,0.814038,0.666383,0.009873,0.050412
46,0.047347,15.911438,35.000000,0.857436,0.719932,0.088670,0.050412
46,0.050466,12.133377,33.000000,0.785150,0.641996,0.039805,0.050412
47,0.047980,28.547775,75.000000,0.848238,0.702881,0.000000,0.041138
47,0.048138,18.600964,73.000000,0.840296,0.683928,0.025038,0.041138
47,0.049131,12.726570,56.000000,0.816253,0.658754,0.064792,0.041138
47,0.048966,14.667662,54.000000,0.824951,0.675575,0.042480,0.041138
47,0.048031,20.449123,50.000000,0.859822,0.710970,0.015384,0.041138
47,0.049296,26.697241,47.000000,0.818526,0.663256,0.059239,0.041138
47,0.047472,10.551895,45.000000,0.852256,0.697901,0.008984,0.041138
47,0.049082,6.677246,39.000000,0.822784,0.671288,0.048260,0.041138
47,0.049990,10.787453,37.000000,0.801650,0.648966,0.084359,0.041138
47,0.047358,16.711515,24.000000,0.833295,0.691313,0.021704,0.041138
48,0.048717,30.710464,68.000000,0.843069,0.688965,0.000000,0.028775
48,0.047980,14.720387,59.000000,0.848238,0.702881,0.019587,0.028775
48,0.049330,14.787601,59.000000,0.827933,0.680935,0.019169,0.028775
48,0.049617,12.737782,53.000000,0.831911,0.673648,0.023919,0.028775
48,0.048865,12.952103,51.000000,0.810293,0.654326,0.054325,0.028775
48,0.049606,20.774681,50.000000,0.827285,0.675990,0.024315,0.028775
48,0.048137,12.686285,47.000000,0.851249,0.693560,0.011557,0.028775
48,0.047714,24.684225,43.000000,0.855274,0.712634,0.033540,0.028775
48,0.049795,10.941376,36.000000,0.804100,0.657147,0.056714,0.028775
48,0.048477,12.695490,34.000000,0.847077,0.701084,0.015853,0.028775
49,0.049671,13.153551,69.000000,0.833436,0.694799,0.000000,0.022802
49,0.047070,23.149467,66.000000,0.856763,0.702806,0.036343,0.022802
49,0.048717,27.143303,65.000000,0.843069,0.688965,0.015395,0.022802
49,0.049232,9.040066,63.000000,0.853668,0.701172,0.022183,0.022802
49,0.049008,23.211899,57.000000,0.830411,0.671915,0.029519,0.022802
49,0.049746,13.103040,44.000000,0.840170,0.684764,0.014256,0.022802
49,0.048837,17.080166,41.000000,0.851285,0.708950,0.026477,0.022802
49,0.049967,21.090363,35.000000,0.840134,0.690194,0.009315,0.022802
49,0.049534,13.164818,31.000000,0.832935,0.667963,0.033577,0.022802
49,0.050263,11.149208,29.000000,0.829146,0.681508,0.018150,0.022802
50,0.049671,20.016111,69.000000,0.833436,0.694799,0.000000,0.024876
50,0.047544,20.081467,66.000000,0.837726,0.688764,0.022970,0.024876
50,0.047703,34.068417,64.000000,0.839168,0.709350,0.027406,0.024876
50,0.051017,12.024249,53.000000,0.820681,0.696575,0.018676,0.024876
50,0.049149,15.959493,51.000000,0.849726,0.684133,0.021690,0.024876
50,0.049448,16.001888,49.000000,0.838308,0.672169,0.028791,0.024876
50,0.048391,17.977633,46.000000,0.852537,0.694298,0.023001,0.024876
50,0.050560,15.965413,40.000000,0.836564,0.660806,0.043523,0.024876
50,0.048959,12.009575,33.000000,0.840856,0.689097,0.012513,0.024876
50,0.050362,16.013830,29.000000,0.828174,0.675780,0.025309,0.024876
51,0.049671,15.239807,69.000000,0.833436,0.694799,0.000000,0.197605
51,0.048933,27.280457,67.000000,0.833492,0.719135,0.031304,0.197605
51,0.094563,21.645081,64.000000,0.916536,0.541172,0.495286,0.197605
51,0.046760,13.324188,60.000000,0.845755,0.683989,0.034377,0.197605
51,0.050678,23.181568,56.000000,0.833773,0.666111,0.037249,0.197605
51,0.049734,11.119904,53.000000,0.850806,0.674477,0.030780,0.197605
51,0.050105,19.281729,48.000000,0.823500,0.703478,0.015335,0.197605
51,0.049804,11.303864,37.000000,0.822611,0.687896,0.013906,0.197605
51,0.075637,13.948303,29.000000,0.582297,0.574404,0.391331,0.197605
51,0.050280,15.835144,17.000000,0.202452,0.402952,0.728878,0.197605
52,0.049662,22.718571,70.000000,0.833984,0.694080,0.000000,0.103005
52,0.048086,16.723068,63.000000,0.846961,0.678994,0.027794,0.103005
52,0.071894,22.755547,63.000000,0.876280,0.630194,0.239978,0.103005
52,0.049671,16.722271,62.000000,0.833436,0.694799,0.001056,0.103005
52,0.049889,20.562313,56.000000,0.851665,0.673491,0.031306,0.103005
52,0.049784,10.651205,47.000000,0.841468,0.685271,0.013370,0.103005
52,0.049278,14.782765,46.000000,0.829000,0.702411,0.012169,0.103005
52,0.049566,10.588039,35.000000,0.851235,0.675535,0.028912,0.103005
52,0.050094,18.740673,34.000000,0.514414,0.553087,0.364972,0.103005
52,0.063308,12.980841,24.000000,0.708521,0.619509,0.207484,0.103005
53,0.048948,16.580074,63.000000,0.835873,0.692568,0.000000,0.057382
53,0.049662,20.545860,60.000000,0.833984,0.694080,0.007625,0.057382
53,0.049879,20.509247,58.000000,0.836568,0.690644,0.009639,0.057382
53,0.049599,20.421579,55.000000,0.849400,0.677231,0.024348,0.057382
53,0.059874,17.579758,52.000000,0.859218,0.656400,0.120528,0.057382
53,0.060685,7.544853,51.000000,0.856821,0.664346,0.124333,0.057382
53,0.048790,16.460266,47.000000,0.851764,0.673279,0.028921,0.057382
53,0.049635,16.504740,41.000000,0.839168,0.688504,0.009153,0.057382
53,0.049323,18.545410,41.000000,0.836899,0.696276,0.006048,0.057382
53,0.049772,9.743683,32.000000,0.673300,0.620834,0.185845,0.057382
54,0.054868,20.851501,67.000000,0.846930,0.674791,0.000000,0.059244
54,0.054270,18.882324,65.000000,0.847403,0.673608,0.006178,0.059244
54,0.048948,19.264051,63.000000,0.835873,0.692568,0.064191,0.059244
54,0.049480,25.231501,52.000000,0.836302,0.685739,0.056596,0.059244
54,0.049319,11.216125,48.000000,0.839990,0.686431,0.057787,0.059244
54,0.049317,19.188171,47.000000,0.844209,0.680129,0.055973,0.059244
54,0.055380,14.840229,47.000000,0.844510,0.681622,0.010247,0.059244
54,0.049035,11.753357,40.000000,0.756778,0.645203,0.113568,0.059244
54,0.049863,15.214661,36.000000,0.835613,0.690841,0.055095,0.059244
54,0.049244,15.784922,35.000000,0.749846,0.660745,0.113563,0.059244
55,0.054868,27.441845,77.000000,0.846930,0.674791,0.000000,0.047401
55,0.049401,21.752478,65.000000,0.836620,0.682179,0.056393,0.047401
55,0.048676,21.756584,59.000000,0.842053,0.687681,0.064165,0.047401
55,0.049757,17.735235,54.000000,0.836809,0.683396,0.053200,0.047401
55,0.052143,15.592881,54.000000,0.842739,0.690839,0.034093,0.047401
55,0.051676,19.620066,49.000000,0.841752,0.680229,0.033049,0.047401
55,0.054094,17.486378,43.000000,0.845510,0.672804,0.008251,0.047401
55,0.051559,13.644871,42.000000,0.838301,0.686892,0.037394,0.047401
55,0.049137,10.186455,30.000000,0.753533,0.654316,0.112529,0.047401
55,0.052244,11.560863,27.000000,0.847510,0.681443,0.027537,0.047401
56,0.051756,26.004261,63.000000,0.837317,0.678637,0.000000,0.020102
56,0.051606,21.956329,62.000000,0.848546,0.680912,0.011680,0.020102
56,0.051768,21.935814,62.000000,0.851454,0.689982,0.020025,0.020102
56,0.054868,17.835407,61.000000,0.846930,0.674791,0.032925,0.020102
56,0.051181,14.017290,60.000000,0.839257,0.695373,0.021783,0.020102
56,0.052559,19.963524,50.000000,0.839330,0.683582,0.010335,0.020102
56,0.052192,18.183941,47.000000,0.795389,0.669686,0.043615,0.020102
56,0.051507,11.947235,39.000000,0.851250,0.678508,0.014154,0.020102
56,0.051460,20.005478,33.000000,0.839467,0.672975,0.007967,0.020102
56,0.050132,8.043201,23.000000,0.842429,0.684309,0.018438,0.020102
57,0.051756,17.097107,79.000000,0.837317,0.678637,0.000000,0.022692
57,0.052593,19.055603,62.000000,0.836540,0.680547,0.008743,0.022692
57,0.051692,24.981985,62.000000,0.854290,0.694923,0.026513,0.022692
57,0.050193,17.236206,54.000000,0.829630,0.659303,0.029787,0.022692
57,0.050246,23.210501,54.000000,0.833047,0.691695,0.022643,0.022692
57,0.052281,20.930674,45.000000,0.856649,0.666477,0.025147,0.022692
57,0.050350,11.069122,41.000000,0.853011,0.682317,0.021568,0.022692
57,0.051606,15.116070,39.000000,0.835788,0.677046,0.002920,0.022692
57,0.054794,8.884277,39.000000,0.843077,0.682126,0.031229,0.022692
57,0.053221,13.237640,25.000000,0.805473,0.673323,0.035679,0.022692
58,0.052149,20.245712,67.000000,0.841552,0.680479,0.000000,0.017435
58,0.052817,22.222519,67.000000,0.841721,0.676228,0.008539,0.017435
58,0.052607,10.208367,61.000000,0.846746,0.674243,0.010429,0.017435
58,0.049800,24.314785,54.000000,0.844050,0.693802,0.028905,0.017435
58,0.052786,24.312653,54.000000,0.820338,0.694638,0.028354,0.017435
58,0.052631,14.246147,53.000000,0.837589,0.697933,0.022692,0.017435
58,0.051756,22.276407,49.000000,0.837317,0.678637,0.006220,0.017435
58,0.049804,18.373734,46.000000,0.829122,0.675007,0.027411,0.017435
58,0.051162,14.322232,29.000000,0.830892,0.685511,0.015828,0.017435
58,0.051465,12.277966,20.000000,0.839298,0.684143,0.008533,0.017435
59,0.100000,18.000000,94.000000,1.000000,0.800000,0.000000,0.502569
59,0.100000,26.000000,90.000000,1.000000,0.800000,0.000000,0.502569
59,0.100000,16.000000,73.000000,1.000000,0.800000,0.000000,0.502569
59,0.052149,25.784058,64.000000,0.841552,0.680479,0.525736,0.502569
59,0.040000,18.723251,59.000000,0.729368,0.800000,0.658211,0.502569
59,0.100000,16.543814,55.000000,0.758967,0.400000,0.555065,0.502569
59,0.040000,15.904007,22.000000,0.200000,0.800000,1.000000,0.502569
59,0.100000,4.130417,18.000000,0.989072,0.800000,0.010928,0.502569
59,0.100000,15.759995,13.000000,0.200000,0.599836,0.838214,0.502569
59,0.051609,11.876129,12.000000,0.200000,0.800000,0.934972,0.502569
60,0.100000,20.000000,87.000000,1.000000,0.800000,0.000000,0.493640
60,0.100000,18.000000,79.000000,1.000000,0.788137,0.014829,0.493640
60,0.040000,21.599991,72.000000,1.000000,0.800000,0.600000,0.493640
60,0.100000,24.000000,60.000000,1.000000,0.800000,0.000000,0.493640
60,0.040000,19.599991,59.000000,1.000000,0.800000,0.600000,0.493640
60,0.100000,18.065943,49.000000,0.567754,0.800000,0.432246,0.493640
60,0.067534,11.189438,40.000000,0.447255,0.800000,0.641038,0.493640
60,0.066186,20.487600,32.000000,0.617123,0.400000,0.714795,0.493640
60,0.060609,8.391533,17.000000,0.665060,0.800000,0.517058,0.493640
60,0.070102,9.746193,5.000000,0.245642,0.448449,0.922796,0.493640
61,0.087998,16.520153,71.000000,1.000000,0.451185,0.000000,0.392292
61,0.100000,13.500000,69.000000,1.000000,0.800000,0.452235,0.392292
61,0.100000,15.500000,69.000000,1.000000,0.744622,0.385932,0.392292
61,0.058975,12.987106,52.000000,1.000000,0.599640,0.344484,0.392292
61,0.100000,16.171589,47.000000,0.671119,0.675415,0.448473,0.392292
61,0.100000,21.197445,46.000000,0.894594,0.400000,0.172071,0.392292
61,0.047901,13.928402,41.000000,1.000000,0.800000,0.592360,0.392292
61,0.065800,9.644197,38.000000,0.882493,0.743205,0.443089,0.392292
61,0.046095,14.114361,34.000000,0.693731,0.635467,0.567846,0.392292
61,0.078621,10.292500,33.000000,0.924155,0.474705,0.124138,0.392292
62,0.087998,30.740158,79.000000,1.000000,0.451185,0.000000,0.446740
62,0.053243,16.323917,60.000000,0.914811,0.704689,0.477974,0.446740
62,0.073536,11.911570,54.000000,0.820921,0.800000,0.493048,0.446740
62,0.100000,7.750000,51.000000,1.000000,0.495604,0.132240,0.446740
62,0.063266,12.780587,50.000000,1.000000,0.555680,0.279698,0.446740
62,0.087465,14.576559,49.000000,0.866947,0.797101,0.452434,0.446740
62,0.040000,18.649769,48.000000,0.639653,0.622701,0.637336,0.446740
62,0.078216,16.965858,47.000000,0.883261,0.550890,0.196801,0.446740
62,0.055890,14.520379,38.000000,0.566476,0.784466,0.681609,0.446740
62,0.040000,12.623951,24.000000,0.645745,0.694335,0.669520,0.446740
63,0.100000,15.253121,70.000000,0.999822,0.496319,0.000000,0.308698
63,0.087998,8.300158,66.000000,1.000000,0.451185,0.132618,0.308698
63,0.076559,19.856735,63.000000,0.957632,0.600462,0.271433,0.308698
63,0.070547,24.335526,56.000000,0.957937,0.578633,0.314787,0.308698
63,0.070553,16.332657,53.000000,0.958137,0.577602,0.314283,0.308698
63,0.087697,9.318906,52.000000,0.933099,0.624700,0.212934,0.308698
63,0.068396,15.034199,47.000000,0.910909,0.678130,0.399293,0.308698
63,0.075712,3.375161,36.000000,1.000000,0.503732,0.243052,0.308698
63,0.063392,13.827074,32.000000,0.867357,0.752738,0.504275,0.308698
63,0.071907,14.134324,25.000000,0.783829,0.617957,0.385604,0.308698
64,0.100000,20.252058,76.000000,0.999822,0.496319,0.000000,0.242203
64,0.085242,23.308647,67.000000,0.978336,0.538348,0.158119,0.242203
64,0.075606,22.207355,63.000000,0.934026,0.601974,0.285095,0.242203
64,0.087844,22.948965,58.000000,1.000000,0.500470,0.121671,0.242203
64,0.079984,8.339635,51.000000,0.892128,0.534035,0.232132,0.242203
64,0.088019,12.938898,48.000000,1.000000,0.451942,0.132028,0.242203
64,0.085389,13.300795,46.000000,0.978312,0.537559,0.156424,0.242203
64,0.067088,20.781374,45.000000,0.913435,0.665131,0.400384,0.242203
64,0.071166,6.896271,28.000000,0.870905,0.598488,0.340688,0.242203
64,0.069510,6.512259,18.000000,0.934145,0.629068,0.353287,0.242203
65,0.100000,11.001774,70.000000,0.999822,0.496319,0.000000,0.158278
65,0.087821,23.613365,65.000000,0.999496,0.475947,0.124421,0.158278
65,0.092503,13.481586,64.000000,0.988395,0.517426,0.080294,0.158278
65,0.079525,28.524620,58.000000,0.934898,0.526397,0.218060,0.158278
65,0.090000,21.965620,49.000000,0.946852,0.513990,0.115300,0.158278
65,0.071374,16.960442,46.000000,0.922891,0.634436,0.343029,0.158278
65,0.094028,15.298604,45.000000,1.000000,0.474400,0.065707,0.158278
65,0.082676,8.385555,44.000000,0.935075,0.536618,0.191681,0.158278
65,0.094139,9.293045,32.000000,1.000000,0.474154,0.064829,0.158278
65,0.080392,10.315937,27.000000,0.957350,0.570818,0.221183,0.158278
66,0.100000,18.751875,78.000000,0.999822,0.496319,0.000000,0.142342
66,0.090120,19.327944,66.000000,0.993718,0.498031,0.099007,0.142342
66,0.083746,11.901742,64.000000,0.965468,0.503053,0.166345,0.142342
66,0.076944,18.525131,62.000000,0.927475,0.583492,0.265078,0.142342
66,0.095084,15.271843,57.000000,0.973224,0.506410,0.057301,0.142342
66,0.083661,9.882316,48.000000,0.968246,0.499989,0.166480,0.142342
66,0.092043,21.428234,46.000000,0.972671,0.492364,0.084215,0.142342
66,0.082443,20.207211,36.000000,0.936102,0.537239,0.193651,0.142342
66,0.090967,11.234978,31.000000,0.998874,0.475306,0.094075,0.142342
66,0.086211,10.005102,12.000000,0.939490,0.525684,0.154925,0.142342
67,0.087587,23.649021,67.000000,0.972735,0.497147,0.000000,0.053650
67,0.087486,19.548595,65.000000,0.984465,0.487998,0.016414,0.053650
67,0.100000,10.751863,58.000000,0.999822,0.496319,0.127059,0.053650
67,0.087350,15.594545,57.000000,0.980130,0.489789,0.012036,0.053650
67,0.095610,13.007589,54.000000,0.997293,0.486172,0.085026,0.053650
67,0.089993,17.352858,53.000000,0.991763,0.496860,0.030684,0.053650
67,0.091317,17.489683,47.000000,0.969945,0.517929,0.045545,0.053650
67,0.089614,19.567789,45.000000,0.970607,0.506348,0.023403,0.053650
67,0.097596,9.025053,35.000000,0.985370,0.499675,0.100936,0.053650
67,0.091675,7.371905,19.000000,0.980610,0.499668,0.041752,0.053650
68,0.098359,8.928495,72.000000,0.995818,0.498420,0.000000,0.083839
68,0.087587,19.991508,69.000000,0.972735,0.497147,0.110182,0.083839
68,0.087890,21.897360,64.000000,0.978633,0.484348,0.107539,0.083839
68,0.089980,15.819264,62.000000,0.973369,0.503440,0.086973,0.083839
68,0.089044,11.901619,54.000000,0.971931,0.503961,0.096413,0.083839
68,0.090175,15.634427,50.000000,0.986752,0.504322,0.082676,0.083839
68,0.092223,15.442470,42.000000,0.990332,0.486535,0.063371,0.083839
68,0.096294,19.033535,42.000000,0.998937,0.484794,0.026952,0.083839
68,0.089758,3.929580,23.000000,0.965835,0.508871,0.092017,0.083839
68,0.089759,3.809495,22.000000,0.975335,0.500163,0.088430,0.083839
69,0.092838,25.409325,79.000000,0.994466,0.495594,0.000000,0.027861
69,0.098359,19.123100,78.000000,0.995818,0.498420,0.055341,0.027861
69,0.093284,11.475712,64.000000,0.984886,0.498340,0.011112,0.027861
69,0.093412,13.482695,55.000000,0.983453,0.494501,0.012493,0.027861
69,0.094425,17.474243,52.000000,0.979079,0.503581,0.024253,0.027861
69,0.089132,15.774904,44.000000,0.973682,0.503269,0.043561,0.027861
69,0.089596,17.727768,42.000000,0.976557,0.507463,0.039896,0.027861
69,0.094611,15.399323,41.000000,0.986179,0.503573,0.021963,0.027861
69,0.090439,7.589085,30.000000,0.987644,0.486838,0.027234,0.027861
69,0.091626,11.528564,15.000000,0.987938,0.491048,0.014893,0.027861
70,0.092196,11.953082,68.000000,0.985731,0.506015,0.000000,0.018131
70,0.092433,19.974949,68.000000,0.982684,0.490223,0.020113,0.018131
70,0.093432,17.825237,61.000000,0.989486,0.510305,0.013985,0.018131
70,0.093291,13.703516,61.000000,0.999947,0.502536,0.018462,0.018131
70,0.092838,21.802586,60.000000,0.994466,0.495594,0.016946,0.018131
70,0.092525,6.083914,51.000000,0.973275,0.510356,0.013978,0.018131
70,0.091265,15.987136,49.000000,0.987953,0.491312,0.020724,0.018131
70,0.095954,15.662451,47.000000,0.989185,0.509842,0.038032,0.018131
70,0.092701,9.862316,22.000000,0.990394,0.501626,0.008792,0.018131
70,0.093346,5.912991,13.000000,0.982883,0.503876,0.012142,0.018131
71,0.100000,15.500000,79.000000,1.000000,0.400000,0.000000,0.453563
71,0.097165,13.684298,72.000000,1.000000,0.400000,0.028353,0.453563
71,0.092196,14.177037,67.000000,0.985731,0.506015,0.154449,0.453563
71,0.100000,17.500000,67.000000,1.000000,0.611780,0.264724,0.453563
71,0.100000,17.563988,52.000000,0.612184,0.800000,0.632773,0.453563
71,0.060933,12.039360,50.000000,1.000000,0.436603,0.393340,0.453563
71,0.041831,17.280972,35.000000,1.000000,0.400000,0.581690,0.453563
71,0.057039,23.326252,29.000000,0.426294,0.741458,0.834193,0.453563
71,0.067234,15.448738,26.000000,0.764062,0.427195,0.405199,0.453563
71,0.089764,15.637812,23.000000,0.249149,0.570938,0.787344,0.453563
72,0.100000,16.404991,93.000000,0.863712,0.400000,0.000000,0.434910
72,0.100000,20.500000,81.000000,1.000000,0.666724,0.360185,0.434910
72,0.100000,22.500000,67.000000,1.000000,0.400000,0.136288,0.434910
72,0.100000,21.186441,63.000000,0.801130,0.800000,0.503901,0.434910
72,0.100000,10.500000,62.000000,1.000000,0.552230,0.234059,0.434910
72,0.073903,16.588371,47.000000,0.504659,0.545043,0.479476,0.434910
72,0.088703,12.274120,33.000000,0.927729,0.400000,0.129847,0.434910
72,0.067226,13.798326,23.000000,0.200000,0.400000,0.740221,0.434910
72,0.100000,15.699993,17.000000,0.200000,0.800000,0.830972,0.434910
72,0.058122,8.472643,14.000000,0.591927,0.400000,0.499243,0.434910
73,0.079462,17.522356,65.000000,0.949522,0.800000,0.000000,0.437832
73,0.100000,15.337494,64.000000,0.863712,0.400000,0.547306,0.437832
73,0.068647,23.709557,63.000000,1.000000,0.800000,0.119348,0.437832
73,0.100000,17.244751,55.000000,0.872260,0.652636,0.286499,0.437832
73,0.100000,13.750000,55.000000,1.000000,0.400000,0.542890,0.437832
73,0.100000,5.750000,55.000000,1.000000,0.800000,0.211492,0.437832
73,0.100000,11.226741,54.000000,0.873912,0.402261,0.543212,0.437832
73,0.094108,11.096682,37.000000,0.702579,0.631139,0.356348,0.437832
73,0.084932,22.691753,31.000000,1.000000,0.400000,0.505510,0.437832
73,0.048816,17.593163,21.000000,0.365163,0.400000,0.827886,0.437832
74,0.090184,11.265359,74.000000,1.000000,0.400000,0.000000,0.406823
74,0.079462,18.238779,69.000000,0.949522,0.800000,0.513851,0.406823
74,0.070420,20.302952,56.000000,1.000000,0.635638,0.354709,0.406823
74,0.100000,19.431379,55.000000,0.699472,0.800000,0.591569,0.406823
74,0.061680,16.761808,54.000000,1.000000,0.719043,0.490193,0.406823
74,0.100000,20.750000,48.000000,1.000000,0.424070,0.102672,0.406823
74,0.100000,19.245544,47.000000,0.724332,0.400000,0.292624,0.406823
74,0.089504,9.715169,41.000000,0.954918,0.800000,0.502074,0.406823
74,0.088141,15.372624,29.000000,1.000000,0.800000,0.500417,0.406823
74,0.078834,11.925467,27.000000,0.707982,0.400000,0.313297,0.406823
75,0.090184,26.167206,69.000000,1.000000,0.400000,0.000000,0.295763
75,0.084537,16.744970,69.000000,0.951828,0.800000,0.505479,0.295763
75,0.095109,20.997395,54.000000,0.861875,0.400000,0.146644,0.295763
75,0.075867,14.775633,54.000000,1.000000,0.559597,0.245549,0.295763
75,0.089177,20.209980,53.000000,1.000000,0.599301,0.249329,0.295763
75,0.099919,17.851427,52.000000,0.711307,0.600143,0.394222,0.295763
75,0.079533,16.955462,52.000000,0.949058,0.799557,0.513211,0.295763
75,0.095073,9.964864,36.000000,0.999323,0.411731,0.051051,0.295763
75,0.080891,11.447607,34.000000,0.861646,0.559540,0.259899,0.295763
75,0.095113,13.081465,27.000000,0.849704,0.600615,0.296485,0.295763
76,0.090184,20.814459,70.000000,1.000000,0.400000,0.000000,0.215447
76,0.095164,13.998604,56.000000,0.855134,0.500913,0.198441,0.215447
