geração,radius,energia,pontos,velocidade,percepcao,distance,meanDistance
14,0.055734,9.265698,0.000000,0.478677,0.518714,0.077961,0.077549
14,0.050975,9.234113,0.000000,0.511174,0.531277,0.113217,0.077549
15,0.059626,21.052877,6.000000,0.514530,0.472911,0.000000,0.075426
15,0.056000,19.225868,5.000000,0.480000,0.480000,0.050849,0.075426
15,0.061350,18.971369,5.000000,0.528621,0.467151,0.023401,0.075426
15,0.060852,16.990894,4.000000,0.525726,0.450466,0.032599,0.075426
15,0.051788,17.285980,4.000000,0.479365,0.431701,0.100168,0.075426
15,0.055869,15.422005,3.000000,0.415245,0.505749,0.113815,0.075426
15,0.052525,15.312599,3.000000,0.467028,0.570225,0.148645,0.075426
15,0.056000,15.225853,3.000000,0.480000,0.480000,0.050849,0.075426
15,0.050142,15.202141,3.000000,0.514978,0.483861,0.095824,0.075426
15,0.052902,15.137871,3.000000,0.521162,0.486554,0.069684,0.075426
15,0.058007,13.132195,2.000000,0.499336,0.421777,0.067663,0.075426
15,0.067196,12.907272,2.000000,0.520605,0.458533,0.078036,0.075426
15,0.050676,13.348030,2.000000,0.463065,0.504035,0.110332,0.075426
15,0.051142,13.353043,2.000000,0.459171,0.439221,0.109709,0.075426
15,0.056000,11.225853,1.000000,0.480000,0.480000,0.050849,0.075426
15,0.056000,11.225853,1.000000,0.480000,0.480000,0.050849,0.075426
15,0.056372,11.152702,1.000000,0.500512,0.468208,0.035920,0.075426
15,0.051594,9.208092,0.000000,0.505785,0.435985,0.093051,0.075426
16,0.061350,23.099945,7.000000,0.528621,0.467151,0.000000,0.088397
16,0.060852,21.117027,6.000000,0.525726,0.450466,0.021638,0.088397
16,0.056000,17.322626,4.000000,0.480000,0.480000,0.074055,0.088397
16,0.050142,17.301872,4.000000,0.514978,0.483861,0.114823,0.088397
16,0.056000,17.322636,4.000000,0.480000,0.480000,0.074055,0.088397
16,0.052525,17.398533,4.000000,0.467028,0.570225,0.167873,0.088397
16,0.051788,17.375233,4.000000,0.479365,0.431701,0.116331,0.088397
16,0.059626,15.171256,3.000000,0.514530,0.472911,0.023401,0.088397
16,0.052902,15.245637,3.000000,0.521162,0.486554,0.088207,0.088397
16,0.056372,15.258615,3.000000,0.500512,0.468208,0.057187,0.088397
16,0.050676,13.429526,2.000000,0.463065,0.504035,0.133482,0.088397
16,0.051142,13.433912,2.000000,0.459171,0.439221,0.128307,0.088397
16,0.055869,11.494254,1.000000,0.415245,0.505749,0.134855,0.088397
16,0.058007,11.240670,1.000000,0.499336,0.421777,0.072054,0.088397
16,0.067196,11.043863,1.000000,0.520605,0.458533,0.059978,0.088397
16,0.056000,11.322621,1.000000,0.480000,0.480000,0.074055,0.088397
16,0.056000,9.322621,0.000000,0.480000,0.480000,0.074055,0.088397
17,0.055869,25.301575,8.000000,0.415245,0.505749,0.000000,0.108819
17,0.061350,20.757069,6.000000,0.528621,0.467151,0.134855,0.108819
17,0.056000,21.064590,6.000000,0.480000,0.480000,0.072325,0.108819
17,0.067196,18.679621,5.000000,0.520605,0.458533,0.165567,0.108819
17,0.060852,16.780651,4.000000,0.525726,0.450466,0.139512,0.108819
17,0.050142,15.035920,3.000000,0.514978,0.483861,0.118218,0.108819
17,0.056000,15.064572,3.000000,0.480000,0.480000,0.072325,0.108819
17,0.056000,13.064572,2.000000,0.480000,0.480000,0.072325,0.108819
17,0.052525,13.169391,2.000000,0.467028,0.570225,0.101466,0.108819
17,0.051788,13.137226,2.000000,0.479365,0.431701,0.119768,0.108819
17,0.059626,12.855544,2.000000,0.514530,0.472911,0.113815,0.108819
17,0.052902,12.958261,2.000000,0.521162,0.486554,0.112581,0.108819
17,0.050676,13.212203,2.000000,0.463065,0.504035,0.070631,0.108819
17,0.051142,13.218260,2.000000,0.459171,0.439221,0.105261,0.108819
17,0.058007,10.951402,1.000000,0.499336,0.421777,0.136184,0.108819
17,0.056372,8.976182,0.000000,0.500512,0.468208,0.097456,0.108819
18,0.056000,26.354977,9.000000,0.480000,0.480000,0.000000,0.065944
18,0.052525,20.539307,6.000000,0.467028,0.570225,0.118723,0.065944
18,0.061350,17.814159,5.000000,0.528621,0.467151,0.074055,0.065944
18,0.060852,17.855665,5.000000,0.525726,0.450466,0.076207,0.065944
18,0.056000,18.354965,5.000000,0.480000,0.480000,0.000000,0.065944
18,0.058007,18.155943,5.000000,0.499336,0.421777,0.077932,0.065944
18,0.050142,16.304516,4.000000,0.514978,0.483861,0.068399,0.065944
18,0.051142,16.625216,4.000000,0.459171,0.439221,0.073432,0.065944
18,0.051788,14.482708,3.000000,0.479365,0.431701,0.073617,0.065944
18,0.067196,11.677954,2.000000,0.520605,0.458533,0.122077,0.065944
18,0.059626,11.987336,2.000000,0.514530,0.472911,0.050849,0.065944
18,0.055869,8.771760,0.000000,0.415245,0.505749,0.072325,0.065944
18,0.056000,8.354938,0.000000,0.480000,0.480000,0.000000,0.065944
18,0.052902,8.167975,0.000000,0.521162,0.486554,0.052164,0.065944
18,0.050676,8.614564,0.000000,0.463065,0.504035,0.063437,0.065944
19,0.061350,30.457048,11.000000,0.528621,0.467151,0.000000,0.085251
19,0.060852,20.486347,6.000000,0.525726,0.450466,0.021638,0.085251
19,0.052525,18.968925,5.000000,0.467028,0.570225,0.167873,0.085251
19,0.050142,18.803207,5.000000,0.514978,0.483861,0.114823,0.085251
19,0.067196,18.360909,5.000000,0.520605,0.458533,0.059978,0.085251
19,0.056000,16.838795,4.000000,0.480000,0.480000,0.074055,0.085251
19,0.051788,16.928970,4.000000,0.479365,0.431701,0.116331,0.085251
19,0.056000,14.838779,3.000000,0.480000,0.480000,0.074055,0.085251
19,0.051142,15.029564,3.000000,0.459171,0.439221,0.128307,0.085251
19,0.058007,12.698292,2.000000,0.499336,0.421777,0.072054,0.085251
19,0.059626,12.579296,2.000000,0.514530,0.472911,0.023401,0.085251
20,0.067495,26.682001,9.000000,0.537859,0.497500,0.000000,0.136529
20,0.061350,20.842793,6.000000,0.528621,0.467151,0.072807,0.136529
20,0.052525,19.226685,5.000000,0.467028,0.570225,0.188919,0.136529
20,0.067196,18.770681,5.000000,0.520605,0.458533,0.051761,0.136529
20,0.060852,14.864743,3.000000,0.525726,0.450466,0.089541,0.136529
20,0.051142,15.272173,3.000000,0.459171,0.439221,0.195555,0.136529
20,0.058007,15.023719,3.000000,0.499336,0.421777,0.139446,0.136529
20,0.064788,14.525806,3.000000,0.580601,0.400000,0.131960,0.136529
20,0.050142,13.102408,2.000000,0.514978,0.483861,0.175862,0.136529
20,0.051788,13.196728,2.000000,0.479365,0.431701,0.186702,0.136529
20,0.056000,13.129085,2.000000,0.480000,0.480000,0.130538,0.136529
20,0.059626,12.934472,2.000000,0.514530,0.472911,0.087643,0.136529
20,0.056782,13.147212,2.000000,0.471698,0.501544,0.126015,0.136529
20,0.053988,13.057965,2.000000,0.508430,0.480171,0.139927,0.136529
20,0.056000,11.129085,1.000000,0.480000,0.480000,0.130538,0.136529
20,0.054103,9.252011,0.000000,0.452571,0.595738,0.200720,0.136529
21,0.064788,27.488411,10.000000,0.580601,0.400000,0.000000,0.154551
21,0.060852,24.065895,8.000000,0.525726,0.450466,0.092411,0.154551
21,0.058007,24.336744,8.000000,0.499336,0.421777,0.109281,0.154551
21,0.056000,16.516241,4.000000,0.480000,0.480000,0.166861,0.154551
21,0.067196,13.905605,3.000000,0.520605,0.458533,0.097635,0.154551
21,0.059626,14.184656,3.000000,0.514530,0.472911,0.123838,0.154551
21,0.056000,14.516218,3.000000,0.480000,0.480000,0.166861,0.154551
21,0.067495,11.754520,2.000000,0.537859,0.497500,0.131960,0.154551
21,0.051142,12.759998,2.000000,0.459171,0.439221,0.189127,0.154551
21,0.056782,12.547102,2.000000,0.471698,0.501544,0.185418,0.154551
21,0.061350,10.028482,1.000000,0.528621,0.467151,0.104543,0.154551
21,0.052525,10.682482,1.000000,0.467028,0.570225,0.270575,0.154551
21,0.050142,10.470770,1.000000,0.514978,0.483861,0.191688,0.154551
21,0.051788,10.631462,1.000000,0.479365,0.431701,0.169464,0.154551
21,0.053988,10.395052,1.000000,0.508430,0.480171,0.164056,0.154551
22,0.051142,19.379999,5.000000,0.459171,0.439221,0.000000,0.117283
22,0.056782,19.273548,5.000000,0.471698,0.501544,0.096991,0.117283
22,0.061350,19.014233,5.000000,0.528621,0.467151,0.128307,0.117283
22,0.058007,17.168365,4.000000,0.499336,0.421777,0.082474,0.117283
22,0.056000,17.258121,4.000000,0.480000,0.480000,0.073432,0.117283
22,0.067196,16.952803,4.000000,0.520605,0.458533,0.173576,0.117283
22,0.065471,16.864079,4.000000,0.549305,0.410498,0.173051,0.117283
22,0.051788,17.315731,4.000000,0.479365,0.431701,0.023192,0.117283
22,0.056000,15.258109,3.000000,0.480000,0.480000,0.073432,0.117283
22,0.067495,14.877260,3.000000,0.537859,0.497500,0.195555,0.117283
22,0.060852,13.032929,2.000000,0.525726,0.450466,0.118553,0.117283
22,0.061698,12.981252,2.000000,0.535876,0.400000,0.139390,0.117283
22,0.064788,12.744205,2.000000,0.580601,0.400000,0.189127,0.117283
22,0.053988,11.197526,1.000000,0.508430,0.480171,0.076529,0.117283
22,0.063273,10.940761,1.000000,0.539574,0.400000,0.153575,0.117283
22,0.049892,11.233191,1.000000,0.517009,0.447741,0.060124,0.117283
22,0.050142,9.235385,0.000000,0.514978,0.483861,0.079549,0.117283
22,0.052525,9.341241,0.000000,0.467028,0.570225,0.164527,0.117283
22,0.059626,9.092328,0.000000,0.514530,0.472911,0.109709,0.117283
23,0.061350,24.971367,8.000000,0.528621,0.467151,0.000000,0.083991
23,0.067495,20.828445,6.000000,0.537859,0.497500,0.072807,0.083991
23,0.065471,18.814695,5.000000,0.549305,0.410498,0.084506,0.083991
23,0.060852,18.990894,5.000000,0.525726,0.450466,0.021638,0.083991
23,0.053988,19.162642,5.000000,0.508430,0.480171,0.078054,0.083991
23,0.056000,17.225866,4.000000,0.480000,0.480000,0.074055,0.083991
23,0.056782,15.241966,3.000000,0.471698,0.501544,0.084706,0.083991
23,0.056000,15.225853,3.000000,0.480000,0.480000,0.074055,0.083991
23,0.058007,13.132195,2.000000,0.499336,0.421777,0.072054,0.083991
23,0.067196,12.907272,2.000000,0.520605,0.458533,0.059978,0.083991
23,0.061698,12.936958,2.000000,0.535876,0.400000,0.084323,0.083991
23,0.063273,12.894707,2.000000,0.539574,0.400000,0.086808,0.083991
23,0.051142,11.353043,1.000000,0.459171,0.439221,0.128307,0.083991
23,0.051788,11.285980,1.000000,0.479365,0.431701,0.116331,0.083991
